iso_code,date,people_vaccinated,people_fully_vaccinated,new_vaccinations
FRA,6/7/2022 0:00,54501634,52931309,49655
FRA,6/8/2022 0:00,54503215,52933999,42236
FRA,6/9/2022 0:00,54504510,52936439,53855
FRA,6/10/2022 0:00,54506140,52939632,62749
FRA,6/11/2022 0:00,54507102,52941371,19762
FRA,6/12/2022 0:00,54507302,52941820,3488
FRA,6/13/2022 0:00,54508422,52943892,33810
FRA,6/14/2022 0:00,54509767,52946441,59289
FRA,6/15/2022 0:00,54511292,52948910,44218
FRA,6/16/2022 0:00,54512480,52950950,53075
FRA,6/17/2022 0:00,54513971,52953814,63561
FRA,6/18/2022 0:00,54514827,52955341,18073
FRA,6/19/2022 0:00,54515010,52955707,3220
FRA,6/20/2022 0:00,54516036,52957635,37937
FRA,6/21/2022 0:00,54517362,52960039,63933
FRA,6/22/2022 0:00,54518759,52962554,51892
FRA,6/23/2022 0:00,54519988,52964923,69385
FRA,6/24/2022 0:00,54521481,52967922,87321
FRA,6/25/2022 0:00,54522420,52969706,28877
FRA,6/26/2022 0:00,54522649,52970165,6329
FRA,6/27/2022 0:00,54523782,52972190,62139
FRA,6/28/2022 0:00,54525245,52975002,110343
FRA,6/29/2022 0:00,54526957,52977832,88729
FRA,6/30/2022 0:00,54528493,52980565,113832
FRA,7/1/2022 0:00,54530508,52984366,143259
FRA,7/2/2022 0:00,54531596,52986224,47228
FRA,7/3/2022 0:00,54531888,52986763,9380
FRA,7/4/2022 0:00,54533782,52990232,99301
FRA,7/5/2022 0:00,54535575,52993401,157057
FRA,7/6/2022 0:00,54537417,52996191,120083
FRA,7/7/2022 0:00,54539128,52999065,148629
FRA,7/8/2022 0:00,54541021,53002220,162884
FRA,7/9/2022 0:00,54541888,53003683,47998
FRA,7/10/2022 0:00,54542157,53004371,10305
FRA,7/11/2022 0:00,54543612,53006852,107238
FRA,7/12/2022 0:00,54545454,53009968,169468
FRA,7/13/2022 0:00,54547232,53012719,114764
FRA,7/14/2022 0:00,54547416,53013095,8050
FRA,7/15/2022 0:00,54548902,53015679,103640
FRA,7/16/2022 0:00,54549529,53016876,32750
FRA,7/17/2022 0:00,54549711,53017271,6980
FRA,7/18/2022 0:00,54550842,53019520,77018
FRA,7/19/2022 0:00,54552262,53021876,122948
FRA,7/20/2022 0:00,54553688,53024187,94277
FRA,7/21/2022 0:00,54554973,53026355,104793
FRA,7/22/2022 0:00,54556402,53028844,108272
FRA,7/23/2022 0:00,54557086,53030153,30010
FRA,7/24/2022 0:00,54557271,53030507,5842
FRA,7/25/2022 0:00,54558331,53032309,60427
FRA,7/26/2022 0:00,54559628,53034522,102249
FRA,7/27/2022 0:00,54560853,53036532,74787
FRA,7/28/2022 0:00,54561945,53038406,77664
FRA,7/29/2022 0:00,54563228,53040487,80267
FRA,7/30/2022 0:00,54563731,53041358,20175
FRA,7/31/2022 0:00,54563885,53041647,3811
FRA,8/1/2022 0:00,54564843,53043306,40447
FRA,8/2/2022 0:00,54565890,53044961,67395
FRA,8/3/2022 0:00,54566734,53046226,47213
FRA,8/4/2022 0:00,54567473,53047414,51654
FRA,8/5/2022 0:00,54568327,53048777,54281
FRA,8/6/2022 0:00,54568668,53049335,12365
FRA,8/7/2022 0:00,54568772,53049499,2424
FRA,8/8/2022 0:00,54569401,53050650,27914
FRA,8/9/2022 0:00,54570139,53051815,47830
FRA,8/10/2022 0:00,54570798,53053100,34651
FRA,8/11/2022 0:00,54571431,53054129,35398
FRA,8/12/2022 0:00,54572239,53055295,34930
FRA,8/13/2022 0:00,54572543,53055723,7283
FRA,8/14/2022 0:00,54572616,53055844,1406
FRA,8/15/2022 0:00,54572723,53056071,1507
FRA,8/16/2022 0:00,54573366,53057147,27853
FRA,8/17/2022 0:00,54574016,53058188,28475
FRA,8/18/2022 0:00,54574645,53059188,32047
FRA,8/19/2022 0:00,54575249,53060359,33520
FRA,8/20/2022 0:00,54575556,53060864,7734
FRA,8/21/2022 0:00,54575653,53060999,1544
FRA,8/22/2022 0:00,54576236,53061994,20212
FRA,8/23/2022 0:00,54576965,53063172,35206
FRA,8/24/2022 0:00,54577631,53064115,24638
FRA,8/25/2022 0:00,54578258,53065131,28992
FRA,8/26/2022 0:00,54579113,53066397,32479
FRA,8/27/2022 0:00,54579410,53066898,7642
FRA,8/28/2022 0:00,54579534,53067060,1510
FRA,8/29/2022 0:00,54580154,53068034,19315
FRA,8/30/2022 0:00,54581006,53069262,35414
FRA,8/31/2022 0:00,54581701,53070220,22498
FRA,9/1/2022 0:00,54582445,53071208,28705
FRA,9/2/2022 0:00,54583324,53072359,35682
FRA,9/3/2022 0:00,54583741,53072928,8988
FRA,9/4/2022 0:00,54583874,53073079,1507
FRA,9/5/2022 0:00,54584572,53073929,20782
FRA,9/6/2022 0:00,54585401,53074977,38465
FRA,9/7/2022 0:00,54586061,53075760,21259
FRA,9/8/2022 0:00,54586688,53076622,30158
FRA,9/9/2022 0:00,54587531,53077643,33963
FRA,9/10/2022 0:00,54587931,53078273,8478
FRA,9/11/2022 0:00,54588055,53078406,1236
FRA,9/12/2022 0:00,54588563,53079049,17136
FRA,9/13/2022 0:00,54589190,53079915,32001
FRA,9/14/2022 0:00,54589855,53080714,20606
FRA,9/15/2022 0:00,54590422,53081552,28459
FRA,9/16/2022 0:00,54591216,53082599,31896
FRA,9/17/2022 0:00,54591606,53083110,8497
FRA,9/18/2022 0:00,54591723,53083252,1544
FRA,9/19/2022 0:00,54592175,53083901,16568
FRA,9/20/2022 0:00,54592818,53084799,31783
FRA,9/21/2022 0:00,54593399,53085573,20351
FRA,9/22/2022 0:00,54593989,53086416,28443
FRA,9/23/2022 0:00,54594825,53087465,35094
FRA,9/24/2022 0:00,54595248,53088079,9574
FRA,9/25/2022 0:00,54595347,53088273,1728
FRA,9/26/2022 0:00,54595785,53088987,16989
FRA,9/27/2022 0:00,54596396,53089832,31025
FRA,9/28/2022 0:00,54597030,53090660,19412
FRA,9/29/2022 0:00,54597594,53091428,25498
FRA,9/30/2022 0:00,54598377,53092540,31411
FRA,10/1/2022 0:00,54598808,53093158,9030
FRA,10/2/2022 0:00,54598871,53093293,1056
FRA,10/3/2022 0:00,54599394,53094116,15865
FRA,10/4/2022 0:00,54600031,53094943,28359
FRA,10/5/2022 0:00,54600584,53095768,18430
FRA,10/6/2022 0:00,54601123,53096487,26032
FRA,10/7/2022 0:00,54601851,53097477,36149
FRA,10/8/2022 0:00,54602201,53097997,10949
FRA,10/9/2022 0:00,54602310,53098134,2169
FRA,10/10/2022 0:00,54602796,53098902,24711
FRA,10/11/2022 0:00,54603374,53099709,45969
FRA,10/12/2022 0:00,54603949,53100551,31436
FRA,10/13/2022 0:00,54604560,53101341,43871
FRA,10/14/2022 0:00,54605315,53102396,54342
FRA,10/15/2022 0:00,54605677,53102939,14623
FRA,10/16/2022 0:00,54605769,53103072,2564
FRA,10/17/2022 0:00,54606206,53103777,30639
FRA,10/18/2022 0:00,54606805,53104511,52130
FRA,10/19/2022 0:00,54607363,53105296,39356
FRA,10/20/2022 0:00,54607973,53106086,55692
FRA,10/21/2022 0:00,54608660,53107073,64404
FRA,10/22/2022 0:00,54608994,53107482,15342
FRA,10/23/2022 0:00,54609090,53107589,2615
FRA,10/24/2022 0:00,54609641,53108187,31411
FRA,10/25/2022 0:00,54610232,53108913,55286
FRA,10/26/2022 0:00,54610764,53109556,37260
FRA,10/27/2022 0:00,54611353,53110247,46136
FRA,10/28/2022 0:00,54612054,53111112,50357
FRA,10/29/2022 0:00,54612314,53111469,11437
FRA,10/30/2022 0:00,54612401,53111584,2086
FRA,10/31/2022 0:00,54612783,53112068,18991
FRA,11/1/2022 0:00,54612870,53112245,2312
FRA,11/2/2022 0:00,54613380,53112908,29588
FRA,11/3/2022 0:00,54614024,53113606,45518
FRA,11/4/2022 0:00,54614681,53114438,49559
FRA,11/5/2022 0:00,54614935,53114799,11776
FRA,11/6/2022 0:00,54615029,53114914,2072
FRA,11/7/2022 0:00,54615509,53115467,30513
FRA,11/8/2022 0:00,54616117,53116268,58368
FRA,11/9/2022 0:00,54616632,53116937,36149
FRA,11/10/2022 0:00,54617249,53117822,49745
FRA,11/11/2022 0:00,54617324,53117936,2222
FRA,11/12/2022 0:00,54617533,53118275,8842
FRA,11/13/2022 0:00,54617600,53118386,1633
FRA,11/14/2022 0:00,54618040,53118912,27525
FRA,11/15/2022 0:00,54618643,53119693,50712
FRA,11/16/2022 0:00,54619191,53120336,32830
FRA,11/17/2022 0:00,54619754,53121002,44295
FRA,11/18/2022 0:00,54620375,53121776,51121
FRA,11/19/2022 0:00,54620645,53122113,11909
FRA,11/20/2022 0:00,54620723,53122276,2243
FRA,11/21/2022 0:00,54621160,53122788,24792
FRA,11/22/2022 0:00,54621697,53123392,44988
FRA,11/23/2022 0:00,54622167,53123952,29800
FRA,11/24/2022 0:00,54622676,53124552,42017
FRA,11/25/2022 0:00,54623252,53125272,45627
FRA,11/26/2022 0:00,54623553,53125609,11343
FRA,11/27/2022 0:00,54623627,53125696,2087
FRA,11/28/2022 0:00,54624043,53126178,28310
FRA,11/29/2022 0:00,54624542,53126787,52015
FRA,11/30/2022 0:00,54625047,53127476,41843
FRA,12/1/2022 0:00,54625577,53128154,58367
FRA,12/2/2022 0:00,54626215,53128900,69064
FRA,12/3/2022 0:00,54626519,53129242,20981
FRA,12/4/2022 0:00,54626615,53129365,5046
FRA,12/5/2022 0:00,54627074,53129939,50004
FRA,12/6/2022 0:00,54627698,53130677,86474
FRA,12/7/2022 0:00,54628250,53131302,64680
FRA,12/8/2022 0:00,54628855,53132010,87942
FRA,12/9/2022 0:00,54629636,53132852,105967
FRA,12/10/2022 0:00,54630044,53133287,38619
FRA,12/11/2022 0:00,54630176,53133427,9622
FRA,12/12/2022 0:00,54630691,53134011,74921
FRA,12/13/2022 0:00,54631390,53134783,114073
FRA,12/14/2022 0:00,54631976,53135482,81416
FRA,12/15/2022 0:00,54632630,53136324,106260
FRA,12/16/2022 0:00,54633456,53137292,116326
FRA,12/17/2022 0:00,54633800,53137716,36055
FRA,12/18/2022 0:00,54633893,53137844,7339
FRA,12/19/2022 0:00,54634482,53138460,63156
FRA,12/20/2022 0:00,54635221,53139246,89283
FRA,12/21/2022 0:00,54635811,53139865,57456
FRA,12/22/2022 0:00,54636453,53140527,52481
FRA,12/23/2022 0:00,54636925,53141107,30686
FRA,12/24/2022 0:00,54637030,53141214,3362
FRA,12/25/2022 0:00,54637064,53141255,769
FRA,12/26/2022 0:00,54637432,53141642,20167
FRA,12/27/2022 0:00,54637967,53142301,39108
FRA,12/28/2022 0:00,54638441,53142816,29914
FRA,12/29/2022 0:00,54638872,53143354,30965
FRA,12/30/2022 0:00,54639326,53143855,23121
FRA,12/31/2022 0:00,54639463,53144011,3985
FRA,1/1/2023 0:00,54639486,53144055,951
FRA,1/2/2023 0:00,54639863,53144599,22924
FRA,1/3/2023 0:00,54640515,53145270,50225
FRA,1/4/2023 0:00,54641050,53145849,36071
FRA,1/5/2023 0:00,54641708,53146587,49345
FRA,1/6/2023 0:00,54642446,53147440,55663
FRA,1/7/2023 0:00,54642790,53147850,15616
FRA,1/8/2023 0:00,54642893,53147994,3653
FRA,1/9/2023 0:00,54643469,53148619,26371
FRA,1/10/2023 0:00,54644076,53149384,47689
FRA,1/11/2023 0:00,54644569,53149965,29274
FRA,1/12/2023 0:00,54645154,53150633,39534
FRA,1/13/2023 0:00,54645884,53151422,42074
FRA,1/14/2023 0:00,54646233,53151761,11573
FRA,1/15/2023 0:00,54646329,53151878,2155
FRA,1/16/2023 0:00,54646750,53152352,19596
FRA,1/17/2023 0:00,54647249,53152940,33649
FRA,1/18/2023 0:00,54647715,53153492,20804
FRA,1/19/2023 0:00,54648219,53154012,26914
FRA,1/20/2023 0:00,54648848,53154704,30538
FRA,1/21/2023 0:00,54649109,53155008,8121
FRA,1/22/2023 0:00,54649154,53155069,1158
FRA,1/23/2023 0:00,54649472,53155477,13482
FRA,1/24/2023 0:00,54649939,53156003,24241
FRA,1/25/2023 0:00,54650338,53156557,15467
FRA,1/26/2023 0:00,54650770,53157073,20459
FRA,1/27/2023 0:00,54651289,53157729,22320
FRA,1/28/2023 0:00,54651524,53158018,5908
FRA,1/29/2023 0:00,54651566,53158090,704
FRA,1/30/2023 0:00,54651929,53158533,10408
FRA,1/31/2023 0:00,54652351,53159016,16990
FRA,2/1/2023 0:00,54652737,53159527,10876
FRA,2/2/2023 0:00,54653096,53160024,14407
FRA,2/3/2023 0:00,54653567,53160664,15770
FRA,2/4/2023 0:00,54653760,53160939,4235
FRA,2/5/2023 0:00,54653782,53160999,412
FRA,2/6/2023 0:00,54654082,53161345,7112
FRA,2/7/2023 0:00,54654426,53161839,12102
FRA,2/8/2023 0:00,54654717,53162219,7754
FRA,2/9/2023 0:00,54655052,53162683,9877
FRA,2/10/2023 0:00,54655509,53163226,10795
FRA,2/11/2023 0:00,54655672,53163443,3023
FRA,2/12/2023 0:00,54655710,53163483,303
FRA,2/13/2023 0:00,54655935,53163797,4568
FRA,2/14/2023 0:00,54656219,53164157,7679
FRA,2/15/2023 0:00,54656496,53164533,5618
FRA,2/16/2023 0:00,54656746,53164920,6822
FRA,2/17/2023 0:00,54657102,53165362,7404
FRA,2/18/2023 0:00,54657259,53165565,2364
FRA,2/19/2023 0:00,54657295,53165602,256
FRA,2/20/2023 0:00,54657530,53165931,3951
FRA,2/21/2023 0:00,54657795,53166337,6119
FRA,2/22/2023 0:00,54658035,53166695,4155
FRA,2/23/2023 0:00,54658257,53167037,5347
FRA,2/24/2023 0:00,54658532,53167485,6058
FRA,2/25/2023 0:00,54658647,53167631,1800
FRA,2/26/2023 0:00,54658665,53167655,150
FRA,2/27/2023 0:00,54658864,53167965,2973
FRA,2/28/2023 0:00,54659101,53168306,4768
FRA,3/1/2023 0:00,54659291,53168566,2829
PYF,2/17/2021 0:00,4889,1266,450
PYF,3/2/2021 0:00,6773,3324,405
GAB,6/12/2021 0:00,23260,10331,1486
GMB,8/29/2021 0:00,175355,158224,429
GEO,4/10/2021 0:00,18287,,1026
GEO,4/13/2021 0:00,22090,,1468
GEO,4/14/2021 0:00,23493,,1403
GEO,4/15/2021 0:00,24917,,1424
GEO,4/16/2021 0:00,26427,,1510
GEO,4/17/2021 0:00,27654,,1227
GEO,4/20/2021 0:00,31019,,810
GEO,4/21/2021 0:00,31911,,892
GEO,4/22/2021 0:00,33337,,1426
GEO,4/23/2021 0:00,34897,,1560
GEO,4/27/2021 0:00,36473,3622,1542
GEO,4/28/2021 0:00,37404,4397,1706
GEO,4/29/2021 0:00,38350,5218,1767
GEO,4/30/2021 0:00,39274,6064,1770
GEO,5/6/2021 0:00,43727,7873,3651
GEO,5/7/2021 0:00,45987,8700,3087
GEO,5/8/2021 0:00,49021,9512,3846
GEO,5/11/2021 0:00,55632,11504,4689
GEO,5/12/2021 0:00,59195,12375,4434
GEO,5/13/2021 0:00,64259,13084,5773
GEO,5/14/2021 0:00,67569,13507,3733
GEO,5/15/2021 0:00,71338,13948,4210
GEO,5/18/2021 0:00,78228,15077,4045
GEO,5/19/2021 0:00,81640,15513,3848
GEO,5/20/2021 0:00,85541,15874,4262
GEO,5/21/2021 0:00,89353,16147,4085
GEO,5/22/2021 0:00,93072,16323,3895
GEO,5/25/2021 0:00,100490,16864,4354
GEO,5/26/2021 0:00,103745,17518,3909
GEO,5/27/2021 0:00,106209,19392,4338
GEO,5/28/2021 0:00,108979,21058,4436
GEO,5/29/2021 0:00,109995,24607,4565
GEO,6/1/2021 0:00,113248,30722,5056
GEO,6/2/2021 0:00,115473,33718,5221
GEO,6/3/2021 0:00,117758,37780,6347
GEO,6/4/2021 0:00,121136,40811,6409
GEO,6/5/2021 0:00,122936,44396,5385
GEO,6/8/2021 0:00,127490,51248,5393
GEO,6/9/2021 0:00,130244,54474,5980
GEO,6/10/2021 0:00,132734,58267,6283
GEO,6/11/2021 0:00,135799,61315,6113
GEO,6/12/2021 0:00,138482,63832,5200
GEO,6/15/2021 0:00,142966,69197,4693
GEO,6/16/2021 0:00,144727,72015,4579
GEO,6/17/2021 0:00,146661,74495,4414
GEO,6/18/2021 0:00,148722,76944,4510
GEO,6/19/2021 0:00,150684,79222,4240
GEO,6/22/2021 0:00,153464,84756,3810
GEO,6/23/2021 0:00,155320,87131,4231
GEO,6/24/2021 0:00,156626,88754,2929
GEO,6/25/2021 0:00,157675,90870,3165
GEO,6/26/2021 0:00,158739,92790,2984
GEO,6/29/2021 0:00,160999,96975,3237
GEO,6/30/2021 0:00,161580,100072,3678
GEO,7/6/2021 0:00,165433,107377,3656
GEO,7/7/2021 0:00,168047,109825,5062
GEO,7/8/2021 0:00,172042,111589,5759
GEO,7/9/2021 0:00,175504,113895,5768
GEO,7/26/2021 0:00,276144,142254,14059
GEO,7/27/2021 0:00,288573,144222,14397
GEO,8/1/2021 0:00,345238,161542,25189
GEO,8/4/2021 0:00,386614,178077,22052
GEO,8/5/2021 0:00,400732,182915,18956
GEO,8/6/2021 0:00,417214,189774,23341
GEO,8/7/2021 0:00,431894,194449,19355
GEO,8/8/2021 0:00,444124,197118,14899
GEO,8/9/2021 0:00,460763,204234,23755
GEO,8/10/2021 0:00,478164,210776,23943
GEO,8/11/2021 0:00,497752,218167,26979
GEO,8/12/2021 0:00,516300,225053,25434
GEO,8/13/2021 0:00,538646,229236,26529
GEO,8/14/2021 0:00,554714,237149,23981
GEO,8/19/2021 0:00,640703,266962,24095
GEO,8/23/2021 0:00,685448,294365,17648
GEO,8/24/2021 0:00,719380,318912,58479
GEO,8/25/2021 0:00,734112,331736,27556
GEO,8/26/2021 0:00,749754,345315,29221
GEO,8/29/2021 0:00,780948,383454,18477
GEO,9/1/2021 0:00,813601,421785,24640
GEO,9/2/2021 0:00,822287,437094,23995
GEO,9/5/2021 0:00,845420,480613,11929
GEO,9/6/2021 0:00,850868,489194,14029
GEO,9/7/2021 0:00,856956,509722,26616
GEO,9/20/2021 0:00,952219,719076,16255
GEO,9/21/2021 0:00,956417,729995,15117
GEO,9/22/2021 0:00,960081,740814,14483
GEO,9/23/2021 0:00,963663,751410,14178
GEO,9/26/2021 0:00,971836,777621,19785
GEO,9/27/2021 0:00,975028,785850,11421
GEO,9/28/2021 0:00,978640,796129,13891
GEO,10/3/2021 0:00,989294,828964,4579
GEO,10/4/2021 0:00,991141,835645,8528
GEO,10/10/2021 0:00,1000785,874060,12092
GEO,10/11/2021 0:00,1002488,879630,7273
GEO,10/14/2021 0:00,1007528,892410,10738
GEO,11/4/2021 0:00,1046643,948507,4649
GEO,11/7/2021 0:00,1052398,952831,1266
GEO,11/8/2021 0:00,1055792,954991,5554
GEO,11/9/2021 0:00,1060937,957399,7553
GEO,11/12/2021 0:00,1076629,964580,8270
GEO,11/13/2021 0:00,1080219,966143,5153
GEO,11/16/2021 0:00,1094581,971578,8943
GEO,11/17/2021 0:00,1100474,973796,8111
GEO,11/22/2021 0:00,1124753,982714,10308
GEO,11/23/2021 0:00,1128312,984539,5384
GEO,12/1/2021 0:00,1175379,,14503
GEO,12/6/2021 0:00,1227371,1023779,13080
GEO,12/7/2021 0:00,1235785,1028797,13432
GEO,12/8/2021 0:00,1243023,1033455,11896
GEO,12/13/2021 0:00,1271145,1052986,12291
GEO,12/14/2021 0:00,1278845,1058106,12820
GEO,12/15/2021 0:00,1285859,1063784,12692
GEO,12/16/2021 0:00,1292233,1069324,11914
GEO,12/17/2021 0:00,1297825,1074608,10876
GEO,12/18/2021 0:00,1302517,1078455,8539
GEO,12/19/2021 0:00,1304199,1080161,3388
GEO,12/20/2021 0:00,1311371,1088111,15122
GEO,12/21/2021 0:00,1318493,1096229,15240
GEO,12/24/2021 0:00,1330278,1111336,13280
GEO,1/4/2022 0:00,1371424,1156606,7800
GEO,1/5/2022 0:00,1375669,1161155,8794
GEO,1/6/2022 0:00,1380202,1165288,8666
GEO,1/11/2022 0:00,1398226,1179411,12038
GEO,1/12/2022 0:00,1404616,1183683,10662
GEO,1/13/2022 0:00,1409716,1186833,8250
GEO,1/16/2022 0:00,1420593,1191720,2798
GEO,1/17/2022 0:00,1426881,1195578,10146
GEO,1/18/2022 0:00,1433221,1199306,10068
GEO,1/19/2022 0:00,1435511,1200091,3075
GEO,1/20/2022 0:00,1440577,1202951,7926
GEO,1/21/2022 0:00,1445627,1205638,7737
GEO,1/22/2022 0:00,1449630,1207073,5438
GEO,1/25/2022 0:00,1457447,1210361,9465
GEO,1/26/2022 0:00,1463776,1212744,8712
GEO,1/27/2022 0:00,1478388,1216849,18717
GEO,1/30/2022 0:00,1493168,1219721,7932
GEO,1/31/2022 0:00,1500847,1221340,9298
GEO,2/1/2022 0:00,1507224,1222843,7880
GEO,2/2/2022 0:00,1512441,1224149,6523
GEO,2/3/2022 0:00,1516856,1225278,5544
GEO,2/4/2022 0:00,1520802,1226339,5007
GEO,2/5/2022 0:00,1523304,1226924,3087
GEO,2/8/2022 0:00,1530349,1229404,3874
GEO,2/9/2022 0:00,1533758,1230594,4599
GEO,2/10/2022 0:00,1536488,1231649,3785
GEO,2/13/2022 0:00,1541916,1233566,727
GEO,2/14/2022 0:00,1544802,1234959,4279
GEO,2/17/2022 0:00,1552526,1238784,3683
GEO,2/18/2022 0:00,1554984,1239949,3623
GEO,2/19/2022 0:00,1556385,1240491,1943
GEO,2/20/2022 0:00,1556751,1240595,470
GEO,2/21/2022 0:00,1558946,1241806,3406
GEO,2/22/2022 0:00,1561747,1243218,4213
GEO,2/25/2022 0:00,1568835,1245680,3230
GEO,2/26/2022 0:00,1570101,1245978,1564
GEO,2/27/2022 0:00,1570559,1246068,548
GEO,2/28/2022 0:00,1573695,1246851,3919
GEO,3/1/2022 0:00,1574673,1247387,1514
GEO,3/2/2022 0:00,1575509,1247917,1366
GEO,3/3/2022 0:00,1575650,1247996,220
GEO,3/4/2022 0:00,1576476,1248559,1389
GEO,3/5/2022 0:00,1577043,1248790,798
GEO,3/6/2022 0:00,1577303,1248841,311
GEO,3/7/2022 0:00,1578207,1249476,1539
GEO,3/10/2022 0:00,1580100,1250641,1627
GEO,3/11/2022 0:00,1581194,1251097,1550
GEO,3/12/2022 0:00,1581724,1251270,703
GEO,3/13/2022 0:00,1581848,1251296,150
GEO,3/14/2022 0:00,1583158,1251778,1792
GEO,3/15/2022 0:00,1584483,1252295,1842
GEO,3/18/2022 0:00,1588045,1253527,1681
GEO,3/19/2022 0:00,1588656,1253699,783
GEO,3/20/2022 0:00,1588805,1253736,186
GEO,3/21/2022 0:00,1590170,1254202,1831
GEO,3/22/2022 0:00,1591766,1254665,2059
GEO,3/23/2022 0:00,1593315,1255053,1937
GEO,3/24/2022 0:00,1594941,1255357,1930
GEO,3/25/2022 0:00,1596314,1255632,1648
GEO,3/26/2022 0:00,1597206,1255834,1094
GEO,3/27/2022 0:00,1597391,1255873,224
GEO,3/30/2022 0:00,1602449,1256781,2015
GEO,3/31/2022 0:00,1604062,1257193,2025
GEO,4/4/2022 0:00,1605078,1257404,529
GEO,4/5/2022 0:00,1605253,1257448,219
GEO,4/6/2022 0:00,1605671,1257713,683
GEO,4/7/2022 0:00,1606217,1258083,916
GEO,4/8/2022 0:00,1606864,1258507,1071
GEO,4/9/2022 0:00,1607133,1258640,402
GEO,4/10/2022 0:00,1607267,1258718,212
GEO,4/11/2022 0:00,1608239,1259212,1466
GEO,4/12/2022 0:00,1609063,1259626,1238
GEO,4/13/2022 0:00,1609803,1260045,1159
GEO,4/14/2022 0:00,1610614,1260512,1278
GEO,4/18/2022 0:00,1612518,1261462,1160
GEO,4/21/2022 0:00,1614528,1262432,2139
GEO,5/3/2022 0:00,1619334,1264011,758
DEU,12/28/2020 0:00,42500,,18073
DEU,12/29/2020 0:00,92729,,50229
DEU,12/30/2020 0:00,156942,,64213
DEU,12/31/2020 0:00,206927,,49985
DEU,1/1/2021 0:00,232650,,25723
DEU,1/2/2021 0:00,280485,,47835
DEU,1/3/2021 0:00,303099,,22614
DEU,1/4/2021 0:00,349461,,46362
DEU,1/5/2021 0:00,401983,,52522
DEU,1/6/2021 0:00,465111,,63128
DEU,1/7/2021 0:00,520032,,54921
DEU,1/8/2021 0:00,582938,,62906
DEU,1/9/2021 0:00,643542,,60604
DEU,1/10/2021 0:00,679400,,35858
DEU,1/11/2021 0:00,748203,,68803
DEU,1/12/2021 0:00,827568,,79365
DEU,1/13/2021 0:00,940046,,112478
DEU,1/14/2021 0:00,1024225,,84179
DEU,1/15/2021 0:00,1115190,977,91942
DEU,1/16/2021 0:00,1172071,2221,58125
DEU,1/17/2021 0:00,1202842,19304,47854
DEU,1/18/2021 0:00,1270404,35069,83327
DEU,1/19/2021 0:00,1354240,71169,119936
DEU,1/20/2021 0:00,1433270,125154,133015
DEU,1/21/2021 0:00,1497811,166283,105670
DEU,1/22/2021 0:00,1566622,199931,102459
DEU,1/23/2021 0:00,1607407,246265,87119
DEU,1/24/2021 0:00,1633116,268425,47869
DEU,1/25/2021 0:00,1685482,307163,91104
DEU,1/26/2021 0:00,1736717,354681,98753
DEU,1/27/2021 0:00,1787890,413210,109702
DEU,1/28/2021 0:00,1834920,458990,92810
DEU,1/29/2021 0:00,1884809,516957,107856
DEU,1/30/2021 0:00,1919500,570463,88197
DEU,1/31/2021 0:00,1945323,601932,57292
DEU,2/1/2021 0:00,2003727,664098,120570
DEU,2/2/2021 0:00,2069261,731522,132958
DEU,2/3/2021 0:00,2133959,830110,163286
DEU,2/4/2021 0:00,2196183,902673,134787
DEU,2/5/2021 0:00,2265619,980920,147683
DEU,2/6/2021 0:00,2311242,1029539,94242
DEU,2/7/2021 0:00,2339550,1054822,53591
DEU,2/8/2021 0:00,2392578,1111317,109523
DEU,2/9/2021 0:00,2452895,1185858,134858
DEU,2/10/2021 0:00,2530738,1263540,155525
DEU,2/11/2021 0:00,2606501,1332612,144835
DEU,2/12/2021 0:00,2686854,1408646,156387
DEU,2/13/2021 0:00,2748952,1454487,107939
DEU,2/14/2021 0:00,2788620,1480330,65511
DEU,2/15/2021 0:00,2858820,1536125,125995
DEU,2/16/2021 0:00,2937185,1592825,135065
DEU,2/17/2021 0:00,3032659,1649346,151995
DEU,2/18/2021 0:00,3124572,1702777,145344
DEU,2/19/2021 0:00,3227769,1758601,159021
DEU,2/20/2021 0:00,3304006,1794989,112625
DEU,2/21/2021 0:00,3361771,1823324,86100
DEU,2/22/2021 0:00,3460131,1881718,156754
DEU,2/23/2021 0:00,3570202,1942327,170680
DEU,2/24/2021 0:00,3687949,2001852,177272
DEU,2/25/2021 0:00,3818971,2061345,190515
DEU,2/26/2021 0:00,3965647,2129076,214407
DEU,2/27/2021 0:00,4074235,2168951,148463
DEU,2/28/2021 0:00,4153745,2193157,103716
DEU,3/1/2021 0:00,4303321,2243125,199544
DEU,3/2/2021 0:00,4471410,2295428,220392
DEU,3/3/2021 0:00,4649325,2366336,248823
DEU,3/4/2021 0:00,4832027,2429584,245950
DEU,3/5/2021 0:00,5040725,2497144,276258
DEU,3/6/2021 0:00,5195084,2545933,203148
DEU,3/7/2021 0:00,5309580,2579512,148075
DEU,3/8/2021 0:00,5496433,2631489,238830
DEU,3/9/2021 0:00,5694867,2686564,253509
DEU,3/10/2021 0:00,5917191,2754097,289857
DEU,3/11/2021 0:00,6141298,2815143,285153
DEU,3/12/2021 0:00,6399036,2886344,328939
DEU,3/13/2021 0:00,6590466,2936785,241871
DEU,3/14/2021 0:00,6725435,2972526,170710
DEU,3/15/2021 0:00,6915850,3031882,249771
DEU,3/16/2021 0:00,7027119,3100348,179735
DEU,3/17/2021 0:00,7152069,3181622,206224
DEU,3/18/2021 0:00,7270602,3257559,194470
DEU,3/19/2021 0:00,7432237,3342333,246409
